shipment_id,ship_date_key,delivery_date_key,product_id,facility_id,customer_id,quantity,carrier,status,shipping_cost,total_weight_kg,tracking_number,delay_reason
11554,1680,277,4,4,5,501, DHL    , Delayed   ,990.606170952005,786.7143174927473, 09809d54-66de-4cd6-acf0-8ce82db961dd, Weather
11555,491,1809,9,5,2,169, FedEx  , In Transit,243.89140473234565,323.21267482757577, 103d3310-b4b0-48df-9e98-ad257a6f7ef7, None
11556,567,1445,20,3,3,948, USPS   , Delayed   ,533.3324830328912,1963.19215512574, 1f7759ab-30ec-4385-b673-71d54abf1c2d, Mechanical
11557,1287,174,13,3,4,949, DHL    , Delivered ,878.5479479134422,1766.9357147287565, b1ae2fd1-e920-49d1-98b2-727aad8c59a1, Customs
11558,119,437,4,1,5,646, DHL    , In Transit,315.75819935183347,631.1410747299597, f3f302b3-a42c-4cf8-a551-d6f94e77b5f4, None
11559,1845,1670,1,3,4,990, FedEx  , In Transit,763.3418164473162,1246.3661419807029, eeb6cbc6-a86d-45f1-afb0-719cb056a8d5, Mechanical
11560,2182,788,12,4,1,468, USPS   , Delayed   ,86.36457047227654,53.53704124623786, af392e17-700c-4b1e-b992-1277b542da01, None
11561,774,928,7,5,5,826, DHL    , Delivered ,466.9737476335927,1866.3707956319013, 0bdb746b-ac04-4292-af29-7f74f1b999ac, Customs
11562,2116,72,18,4,2,760, USPS   , Delivered ,139.47450951067307,884.1455993718436, 50a9222f-c53f-498f-b8fd-3bb13ef7053f, Mechanical
11563,2190,1463,4,1,4,225, UPS    , Delayed   ,776.4477194618902,1925.2026537115837, 92b2b7ea-f3f5-413e-9a95-37cf876da48f, Weather
11564,2,131,11,2,3,377, UPS    , Delivered ,185.46710086282303,778.087080188708, 09ad7cc1-823b-45cf-9620-5c0d7eed9ca2, Customs
11565,434,701,20,4,5,850, USPS   , Delivered ,895.841296170142,1004.4797910881216, 0d12fe96-e399-439a-ad5a-4b47b7830f40, Mechanical
11566,1630,2007,20,4,1,254, USPS   , Delayed   ,463.101932254164,699.2931909384141, e98119ac-1235-441f-9022-346b1ac40ad8, None
11567,171,25,15,4,3,922, UPS    , In Transit,172.26780192257075,112.28198913818076, 792d9340-eade-4c7e-8447-7ae2bfeb32ef, Customs
11568,1765,1758,2,2,4,27, UPS    , Delivered ,500.7322452786989,1924.556013175459, d092dfb5-f9c4-479b-8aaa-268065229acc, Mechanical
11569,1657,1182,2,5,2,105, DHL    , In Transit,424.87103786428327,1734.7954961548908, 3a62e3f5-91c7-450e-bbd6-76162db9c102, None
11570,1904,559,2,3,2,133, FedEx  , Delivered ,478.7352900502432,1954.6076582046376, 3b511fda-98cf-44d0-bac3-e2e108fdb669, Mechanical
11571,1557,927,10,2,2,464, UPS    , In Transit,405.1689204241461,1621.8155903713246, 914b7af1-acb1-4f93-a31c-c94e9853c554, None
11572,1540,2069,14,1,4,330, USPS   , In Transit,585.7717707603257,470.2517244918258, 9f232f24-cdb2-4846-9577-878add9e1abb, Mechanical
11573,311,1981,9,2,5,782, FedEx  , Delayed   ,659.2571255138339,376.3097334083545, 6c1639f4-1ec8-41c2-938e-4aba6dc9014e, Mechanical
11574,1294,56,9,1,2,921, USPS   , Delayed   ,180.9112606854734,853.0509465746874, a0af3cfe-244b-42b7-9ce3-37f19df57527, None
11575,305,1793,8,5,2,274, USPS   , Delayed   ,864.6173384250783,1558.1428971565776, f14d1822-8b56-445b-85b0-763bf861e375, Mechanical
11576,1253,1125,2,3,3,882, FedEx  , In Transit,49.308963617400295,303.58460061870375, 56994182-7aac-45fe-ae6d-93be17ae8146, Weather
11577,1086,472,10,1,2,912, UPS    , Delayed   ,324.5842936234859,1295.2608358736131, 51f3783b-516c-4ddf-a7a9-3a882b7bcfe7, None
11578,39,1925,10,4,4,336, USPS   , In Transit,310.2390651939702,559.2569474273386, c2d0376e-8e92-43cc-81a6-1a139a79ac8e, Weather
11579,1760,142,18,5,2,960, FedEx  , Delivered ,78.99707493882627,1683.5805361012992, ed56d5b5-bbec-4201-ac01-39f1ad23eb9f, Customs
11580,54,1813,8,4,2,305, DHL    , Delayed   ,808.9424114458673,528.0389600007038, eb086df4-e340-424d-aca7-7ad6af2beb4b, None
11581,267,1768,1,5,2,226, DHL    , Delivered ,871.8303409934834,1621.991699256518, 1cf97afb-b0c3-469b-a3ae-0311f9655c21, None
11582,1359,1057,1,5,3,732, UPS    , Delivered ,218.03591394927557,1193.5783978653876, 4887782e-3959-4752-b68b-fed794c114db, Weather
11583,587,1924,2,5,5,141, DHL    , Delivered ,316.4450427134774,127.634832456115, f6b9c724-e159-4d97-b4b6-e74303a55cec, None
11584,71,2117,12,4,5,297, UPS    , Delivered ,970.0428549720748,707.1736596945804, d9a581ba-8bae-4bd4-9607-71cf53bfb170, Customs
11585,1976,1341,9,2,2,366, DHL    , Delivered ,172.2891526470718,1360.237215676593, 6c1479c5-1098-4f17-ba60-bb752d6f8d84, Mechanical
11586,887,722,2,1,2,78, DHL    , In Transit,917.3671241794068,1702.343851931346, 5400f24d-af4e-419e-961f-19bd4033de0d, None
11587,524,552,5,3,4,939, FedEx  , In Transit,423.2522763634034,565.6568286865529, bb4cc79c-3137-437b-94b3-6b204ead3d4c, Customs
11588,804,1835,12,5,1,964, USPS   , Delayed   ,196.18700468333,1540.30267587784, a32445f6-a83e-4f32-90df-668f4b85fc5d, None
11589,501,599,6,2,1,833, DHL    , Delayed   ,958.684711859543,1432.5302873625462, 36995bdb-13ce-42d6-abe8-1a68a428f026, None
11590,84,1252,7,2,2,469, USPS   , In Transit,742.5514141086413,1037.3320694536494, b9fa7100-796d-4f21-8699-1dfd3db30b30, Mechanical
11591,2000,1669,17,4,1,644, USPS   , In Transit,127.53515954215663,883.0084354167323, 16ba50d6-0719-4dd5-b3c0-9ff2ffbb09d2, None
11592,1715,471,16,2,3,281, DHL    , Delivered ,800.511726929917,984.9491790633148, 4b3146cf-1a7a-4f0e-9550-665f515aa311, Weather
11593,164,1913,5,5,1,102, USPS   , Delayed   ,433.6287005663585,943.0377155544116, 69d5de2a-9bd8-4742-b890-6550d64fd979, Weather
11594,139,645,12,2,5,832, DHL    , Delayed   ,24.28086098698915,113.07665922479596, 12ebf936-9310-44c3-9a64-64739e94ebd3, Customs
11595,575,1946,2,3,4,558, DHL    , Delivered ,213.16020258286085,289.84015894249626, f923e3aa-7273-42ea-9143-1c2f94518924, Mechanical
11596,1886,2054,4,4,3,52, FedEx  , Delivered ,435.012119303794,475.7655593098459, 84176730-3eb9-4f2a-acae-4549fbdbba9d, None
11597,843,1089,9,3,1,273, DHL    , Delayed   ,149.69595037968958,473.07893381018175, a4ac75be-b28f-4a60-8535-9ecb73076401, Weather
11598,1360,1432,7,2,3,273, UPS    , Delayed   ,847.7958762587834,326.15837552914206, 2b6fd8e3-716b-4de0-868b-b5463c40ed14, Customs
11599,5,1186,5,1,3,89, DHL    , In Transit,886.9586732455814,600.7180022541166, 91075410-9067-4d23-881a-78861bfa007e, Weather
11600,980,1071,10,2,3,129, DHL    , Delayed   ,569.0007519950423,1628.3863066910317, f9dc70d1-f758-4960-b8b2-094dc11b02d4, Customs
11601,270,1061,11,5,4,408, UPS    , Delivered ,519.5662363399713,1952.0337229874724, da67eccc-0a40-4281-bdb2-af6d39c9f8c3, None
11602,1324,1153,18,4,5,466, FedEx  , Delayed   ,539.194330387168,1418.2706446823945, 005bdde9-bdb0-4f19-97a0-07bfe7b70125, Customs
11603,978,667,20,5,3,828, DHL    , In Transit,45.23983413425366,1212.4417727622658, 9824465b-8eda-4063-a912-1db45a08eb2e, Weather
11604,2026,1234,16,5,3,884, UPS    , Delayed   ,584.952073279075,1209.7725349301154, cb27daac-9bd0-47ab-b8e2-803a7fa92ff1, None
11605,1652,868,11,2,4,949, DHL    , Delayed   ,378.7777556283388,1400.0113041212285, 93c4456d-0d29-432a-8183-d8908d263907, Weather
11606,2082,18,18,5,5,747, UPS    , In Transit,469.080088259563,420.7506316412797, 77704f4e-fc09-47df-a5d8-f2243a4e989f, Customs
11607,1833,1264,19,4,1,748, USPS   , Delayed   ,923.2759346081224,1722.9546758202898, 85702bc9-624e-46e9-b2db-8646e3b32f92, None
11608,1786,862,17,5,3,836, UPS    , Delivered ,60.25100897827821,1905.0740543929, 705303a3-0a97-410c-beb4-e57183c49dd1, None
11609,1319,1509,10,1,1,466, USPS   , In Transit,101.48352498454354,1352.047255563168, 21470b3a-2abb-4420-9297-09e4c436b91c, Mechanical
11610,1783,2077,7,2,4,132, DHL    , Delivered ,664.4464153560573,1926.781601871892, 7abbb21f-369c-4310-b026-4b42e1dc4306, Weather
11611,535,1309,2,1,1,435, DHL    , In Transit,861.4861744939992,25.780594407257084, dba250d6-790f-4c24-9f4e-c6835eb2c770, Weather
11612,698,8,14,4,5,226, UPS    , Delayed   ,779.1877266501177,1336.8155419627226, 3e253014-86b7-45db-bc27-8a6d64b1da7c, Customs
11613,1456,981,7,4,2,694, UPS    , Delivered ,812.6538279827572,1439.9125187261177, bbfbd1e1-19c3-4ebc-8cf4-45131167271d, None
11614,416,695,18,1,2,68, FedEx  , Delivered ,845.8367666338492,1679.6854277478326, 59bd4539-99f6-44f5-9ba5-93775da92c5c, Customs
11615,476,1010,10,4,4,142, FedEx  , Delivered ,194.4375120657409,1215.2467237518265, 6e16808c-9234-4617-8381-e6452c170601, Customs
11616,928,2043,19,4,1,789, USPS   , Delayed   ,935.5521759431635,1221.396368295263, 6856b602-c2e4-4908-adc1-7c3ad33c7dc5, None
11617,1023,99,8,1,3,778, UPS    , Delayed   ,508.7912563244549,1214.9719889680975, 63ed4680-cd5f-4e26-a443-3e37e8983f9b, Customs
11618,1554,977,1,1,2,575, FedEx  , Delayed   ,444.2992370588691,805.0095620553606, c5c323af-eaac-4857-9fa5-0f2f668a1b22, Weather
11619,265,1551,2,1,5,394, USPS   , Delivered ,580.068587874705,1228.4184763848768, 2442ffa0-8aad-4e50-8e14-09186d7a077a, Mechanical
11620,339,1807,7,2,2,772, USPS   , In Transit,939.4066655821056,522.6303714493265, c5d6ab27-b31a-49b8-b2b4-1a3e9d6b6ed5, Weather
11621,19,1191,7,5,2,930, FedEx  , Delayed   ,189.4951129541205,1064.5797100316477, a7b549dd-6916-4b5c-a2a4-d9c258f4d2f4, Customs
11622,1361,608,18,4,3,433, DHL    , Delivered ,76.10861156453068,1570.588705799301, df90156c-0829-4b82-a191-978619273ee2, Weather
11623,847,1173,1,5,1,674, USPS   , Delayed   ,235.41472533329576,1858.5241689550169, 446190c0-ee46-44ab-93d8-dea72c158d1d, Customs
11624,103,1925,14,4,1,182, UPS    , Delivered ,484.2045453763832,1110.9008150879731, f9f13381-9086-486c-8961-cee2ae5e85c3, Weather
11625,777,1343,12,5,3,487, UPS    , Delayed   ,470.2266106553532,1427.363369978499, 5a868088-05e4-4aeb-ad6f-4408d0e0e3e9, Weather
11626,2188,399,3,1,4,732, UPS    , Delivered ,513.1321167809047,1101.277208112332, 17fb4d74-beb6-42a1-b697-1cd17661729b, None
11627,1267,1273,3,2,2,244, FedEx  , Delivered ,116.39693447194551,1953.4222673335275, 7fe1a8e0-3826-4ac2-b0ca-b0007e88336e, Customs
11628,53,855,5,5,5,927, UPS    , Delayed   ,469.1799601849824,1371.390639642787, 183e734a-68c6-466c-8d52-e1655ac05cd7, Mechanical
11629,892,1711,4,5,5,359, DHL    , In Transit,77.731566441809,779.3626541004389, cae88160-58be-47d0-8678-1071b79b557f, Weather
11630,428,499,15,2,5,634, FedEx  , Delivered ,425.677802568778,40.97561111032366, 32c873e7-f74f-4d83-95fc-69a7565b6a52, Customs
11631,1638,46,10,4,2,790, DHL    , Delayed   ,726.2730823072471,1727.7021507181182, 367dff53-71a6-46dc-8b3b-be81b32f9edc, None
11632,1628,635,7,1,3,390, UPS    , In Transit,474.6683208789267,1951.625627672538, c865e5bc-0598-4579-8997-f95e70650ebb, Weather
11633,1244,914,10,3,4,25, FedEx  , In Transit,632.1622744842108,1392.2793527491667, 94d9bbe8-d7dc-4562-973c-4b86e2c4d584, Customs
11634,1897,1751,10,3,3,875, UPS    , In Transit,585.8333011870429,1469.952162302812, 84e24432-e0c1-447c-8c01-7e5e12f09908, Customs
11635,2173,1619,2,1,4,377, UPS    , Delayed   ,992.0354206567588,1273.899702269416, ba50de7e-ecc2-44c1-8010-5271b7aa12ae, Customs
11636,495,1173,7,5,2,516, UPS    , In Transit,235.98607470288312,1946.690199790288, 8dd874e8-232c-4440-bd7f-1685190f5b45, Weather
11637,918,1623,13,4,2,439, DHL    , Delivered ,290.1122672983343,853.6342396894809, 6a362575-3ac3-4bed-bc40-efaa1034384b, Mechanical
11638,1904,104,18,5,5,814, USPS   , In Transit,319.6594951056848,623.8537837185066, 09c1855c-fbfb-4f7f-86ff-9876e2a26b2a, Mechanical
11639,606,2096,13,3,5,359, DHL    , Delivered ,274.3569917227316,1381.766822205925, 1b6ca1c7-e8f1-4751-b670-6b8285b951d7, Mechanical
11640,354,1001,8,4,3,620, UPS    , In Transit,786.0954789247113,1882.917457231264, 36e7c910-b21e-491d-bf5f-9112423494ae, Mechanical
11641,1124,1366,9,5,2,964, FedEx  , In Transit,275.05368002121844,1970.7562495282823, d86f6492-010e-42c3-b580-14c011f6bb34, Weather
11642,7,609,14,3,4,131, UPS    , Delivered ,425.6449451663817,1470.762576860511, 759f6beb-fe1b-4e45-abbc-601345d660c2, None
11643,1382,2154,5,2,2,144, FedEx  , Delivered ,220.16339078397752,283.4220845711574, b374fd0a-7eb1-4051-a7f0-9bf7354b013d, None
11644,1889,407,9,1,1,613, DHL    , Delivered ,771.3131177243824,1305.5034263872526, 5da25205-1feb-4019-bf1d-0ee433bc623c, None
11645,865,596,19,4,3,625, DHL    , Delivered ,904.9280872816332,1138.5188333301714, 4880b797-6c8c-44cd-ad64-f4265c40ca48, Mechanical
11646,572,1215,8,2,5,466, FedEx  , Delayed   ,427.8168119307901,373.8288148309318, b756033c-b169-431b-88f1-79a0e21f63fd, Mechanical
11647,141,207,15,5,4,589, USPS   , In Transit,389.8812593921065,120.65058777731396, e5a03111-35cd-415b-958f-19844303ca69, None
11648,681,1204,4,4,1,72, UPS    , In Transit,930.0403402410028,100.07749096010326, ffa2f984-40e1-4515-b1fa-8564ec5ebd18, None
11649,1099,860,3,5,3,147, UPS    , Delivered ,573.683391663048,1153.5806530309883, 515db226-7cc3-400e-bc16-38c0e5a001e4, None
11650,1213,1656,11,3,2,950, USPS   , Delayed   ,390.6507273153544,1062.3105523587749, 87625532-463b-4ac6-9a88-993df091dc19, Customs
11651,1766,1846,20,3,4,758, UPS    , Delayed   ,479.2690772518883,75.51366934143579, 0e869dfd-108d-401e-bc33-d43cf5bc33c9, Mechanical
11652,1862,1586,20,1,3,468, USPS   , Delayed   ,744.8210914361454,441.3275043469162, c7d89a7c-b558-465a-8606-3b117a865e66, Weather
11653,2130,1303,11,1,3,773, FedEx  , Delivered ,448.2329755462627,1053.5415257714592, e23abe12-3225-4a80-b7ef-efd2c6f50045, Customs
11654,1007,541,16,1,1,449, USPS   , In Transit,970.8970771525256,1762.8030011652763, 7eedc075-c401-47d3-a4b5-62cd6862403a, None
11655,1671,551,8,3,5,854, DHL    , Delivered ,921.3056685366852,852.6591228374946, f1ef6349-5856-476d-8eb3-e398c192eab1, None
11656,612,1706,13,4,2,75, FedEx  , Delivered ,549.9700939607309,1656.606484311557, 9654d33b-677a-4170-98d4-01fe7b03c360, Customs
11657,1823,628,5,1,5,623, DHL    , Delivered ,818.9503577317892,1839.082272292918, 9ec1dccc-c08a-4101-bb3b-baeeef3f8564, None
11658,1380,100,19,4,2,878, UPS    , Delayed   ,938.2650632450062,982.4487257806276, 0f9049cf-9de5-4316-8e72-0cde183549b7, None
11659,702,851,18,5,5,472, DHL    , Delivered ,230.7451043502535,356.0216647895268, 573b40fc-d10d-40d7-a755-2e0ba65874fe, Mechanical
11660,1049,138,14,2,3,942, UPS    , Delayed   ,604.2650918298722,710.0656813438852, 4179b67e-dad1-4fcb-bdbb-9a4a021c4dd1, Weather
11661,1349,419,6,5,4,514, FedEx  , In Transit,840.5820663841204,687.3723955986056, 2c15ed21-8d41-43c2-b68d-cbc29a1e4d3f, None
11662,1311,790,11,4,5,356, DHL    , Delivered ,553.0837507540318,38.670292798303855, c685f557-2c1e-4327-a65f-1faee92fa047, None
11663,1142,1476,16,3,4,795, DHL    , In Transit,765.7269843210444,1112.9198573200504, 546b7331-c1be-42d8-8f11-d8bbb85a8602, Customs
11664,769,141,20,2,1,182, DHL    , In Transit,455.3605757206613,1881.2078914359067, 70545ee3-5dd9-4447-9c6a-f8efabf6ba04, Mechanical
11665,2113,216,19,1,4,300, DHL    , Delivered ,733.3321205692124,1591.9576366538845, 34feff48-975b-4635-aa25-cddea9f35512, Weather
11666,414,242,3,2,3,940, UPS    , Delivered ,861.5552993964457,98.481908953245, 6dba7399-e29f-4162-a5c4-8d1307445f2a, Customs
11667,1660,1691,6,4,3,587, DHL    , In Transit,260.27703321136914,398.3223327424554, 9ceafab5-8d97-45ba-a2c1-30de33ec3ac8, Mechanical
11668,1083,1494,19,4,5,212, DHL    , Delayed   ,573.9655549421465,360.52640690483423, d73f523b-9a56-41d2-b343-61c2ad992570, Weather
11669,253,1422,14,2,5,731, UPS    , Delayed   ,504.35920807181066,470.2865205308336, 02eeaf6a-62d6-4d1e-871e-1d22c90a1f6b, Mechanical
11670,330,548,7,3,3,919, UPS    , Delayed   ,16.995547595426885,247.6414282182, a9c721ac-9d16-452e-82b0-aee511fcdc3b, None
11671,1713,1018,12,2,4,507, USPS   , Delayed   ,334.86582138182297,1784.054663837593, 8cfc8a7c-c4e9-4768-b4ff-2a2592b3da08, None
11672,1574,768,20,1,4,391, FedEx  , Delayed   ,897.3515416194815,1469.7889137234724, 4193dfd0-cbf0-4ee0-a54d-1f36981a4329, Mechanical
11673,428,138,3,3,3,353, FedEx  , Delivered ,669.537623015322,985.0455074742522, 1f67083c-c706-4c33-8a7b-e2125d0b6c6c, Customs
11674,1479,2017,8,2,4,225, FedEx  , In Transit,822.7757060234306,1352.564784290655, b476134d-4e0e-4e65-b65e-e5584e3bb97a, None
11675,1723,1218,2,3,5,25, USPS   , In Transit,904.5352370314888,968.8262758120412, a171d547-97e5-4c03-be10-4431f6aca5c7, Mechanical
11676,537,515,17,4,1,309, FedEx  , In Transit,769.5293150899569,1619.5065224979342, b88df036-b4a1-4ab5-a8f2-6242bbc7b72e, Customs
11677,1002,1787,14,1,1,630, USPS   , In Transit,73.50667130275426,1442.8602328968618, 91cff52a-df5e-4a4b-947a-a32dba790236, Weather
11678,1377,1535,20,1,5,446, FedEx  , In Transit,892.8183224359015,320.4841095600991, 2b1145c5-7eb6-4811-b49c-468d7c03e5b6, Mechanical
11679,1487,1737,7,5,5,532, UPS    , Delayed   ,235.1057851727064,1342.1754870011573, cb27f00f-9002-476b-9637-b5bd8b5878c3, None
11680,1501,1153,19,1,1,883, DHL    , Delayed   ,817.6135987591258,1723.0709772695966, bac2d986-8451-4837-b10c-81d697c5c23e, Weather
11681,10,2105,8,4,4,690, USPS   , Delivered ,717.4563588208945,1845.033555692871, 066488dd-f5ad-4534-8051-39c7720fa525, Weather
11682,1701,139,15,5,1,763, UPS    , Delivered ,957.1020135278118,49.29576065153754, cc2ea7b0-d55e-46ae-a89e-a3e9c6512ccb, Mechanical
11683,1849,898,9,5,4,434, UPS    , In Transit,331.42559560857364,149.229678557486, 6f10c4b2-7798-40c1-ac3b-e0fffca71ff2, Customs
11684,1991,2039,11,3,5,53, UPS    , Delayed   ,275.6883083100849,1145.884179248249, 70b87d55-b721-4c6d-8c31-0a760d59d0e6, None
11685,371,1605,14,2,4,702, FedEx  , In Transit,746.2520742192484,637.5069099768552, b1e3b40c-eab2-4bda-a0b4-d59bf591c731, Customs
11686,1487,856,9,4,2,390, FedEx  , Delivered ,356.69533001122744,494.1404979382511, 5d5d0b17-7824-4e32-ae44-30c791fca1c9, None
11687,497,400,4,4,3,668, DHL    , Delivered ,805.3459602798406,984.8270676139576, 99c8b95a-3da8-4c29-a443-c2d1b43fb6c8, None
11688,212,1416,16,5,1,148, DHL    , Delayed   ,456.9740149560107,821.0688694872383, d80dae8c-a920-4ef3-b990-e685277194da, Weather
11689,569,446,18,2,1,12, USPS   , In Transit,749.1928812547251,889.7539483836838, 0abda329-ff91-4276-8de4-8e987b1c70f7, Mechanical
11690,2087,1287,16,4,4,108, USPS   , Delivered ,504.6397423601975,195.06985730533123, 2ec82ddf-b06e-4bb1-b701-3dba3fb99c35, None
11691,1394,423,4,2,1,729, DHL    , Delivered ,494.8924674040794,1311.300808437686, e6ae5b6e-e25f-41f5-b0f7-2008d86bf097, Weather
11692,1717,524,2,5,3,866, UPS    , Delayed   ,383.6287696942479,416.03933458213226, b22993b7-7696-4ca6-9baa-879ac2be31ed, None
11693,1060,44,15,4,4,248, UPS    , Delivered ,788.8507245553877,769.5205215389392, ee088f13-89ce-43fa-810c-52850ac39d55, Weather
11694,2097,340,15,1,1,777, UPS    , In Transit,68.259866594478,1713.6094227143033, 6c501dfc-1fb5-4749-9454-f0b9943029f5, Weather
11695,1869,259,20,5,2,716, UPS    , Delayed   ,410.12642627677553,1821.1667367650932, 6408a13e-33a0-44c6-b21e-e04581568ca7, Mechanical
11696,220,869,12,1,1,227, FedEx  , In Transit,673.9073250837802,1677.7602147588618, ce0e3d84-b5cf-4fe2-909e-853d09b6a010, Mechanical
11697,581,553,15,2,1,195, UPS    , In Transit,561.3195970955171,1212.432723528099, d6456b39-bfbe-43cf-8fde-054b3c23b844, Customs
11698,679,957,6,2,5,380, USPS   , Delayed   ,325.9775389996858,1604.4806667325768, 2ed444e6-b495-4803-ae68-8f0c054f919e, None
11699,478,1283,6,3,5,970, USPS   , Delivered ,567.932150892996,1576.958462081925, cf34b339-396f-4275-92cf-2df9041e8b65, Weather
11700,323,732,6,4,3,146, FedEx  , Delivered ,162.5293747271311,340.0802048116544, c93b917f-ebd0-446c-9d9b-cd2168f206e8, Customs
11701,1125,1663,1,2,4,792, DHL    , In Transit,20.71520068796829,1696.0642783669218, c739320a-e057-4131-b14f-a95c66ca6a16, Weather
11702,1757,521,16,1,5,853, UPS    , Delivered ,166.93933275979654,189.50228794987677, af6950ab-edda-4049-86ad-42c25c74fdb5, Mechanical
11703,1379,1058,11,3,3,13, DHL    , Delayed   ,719.4286107109174,447.1584901573939, 36c5d27d-5017-4457-bcc7-ad8f224c65a7, Mechanical
11704,1772,1948,20,3,4,768, DHL    , In Transit,455.0164713077347,303.6810204203269, d8bc43a5-d79a-45b4-a086-3270efbf9ff6, Mechanical
11705,736,230,3,5,1,564, USPS   , Delayed   ,856.7124058128921,814.3302007871278, c124297f-4109-47d7-a476-f59e1dc0ed38, None
11706,173,1674,5,1,5,128, FedEx  , Delivered ,16.8533790531729,1726.725878694887, e5956734-6760-45a2-bfcb-573376c8518c, Customs
11707,342,142,12,3,5,529, DHL    , Delivered ,532.4825089119344,1679.8226244788736, 7c076b34-d099-421e-a328-c394f85aee40, Customs
11708,1121,1255,7,1,3,48, DHL    , Delayed   ,842.8361499836531,946.9141445008916, 5a9b9465-1c0f-4523-8491-8741703a093b, Weather
11709,1025,482,4,2,2,828, USPS   , In Transit,535.481814513668,479.8761305294131, 21c05558-e739-467a-800e-609467921fcb, Mechanical
11710,1867,1038,18,2,5,616, DHL    , Delayed   ,682.2377326847703,1247.148079782152, 2f5b2d8b-7f4a-4e9d-b0da-a0cfad8ac7a1, None
11711,1675,394,1,2,2,864, DHL    , Delayed   ,71.58430212353339,584.8493929180843, 763f609b-a239-4c46-b405-5deb2024fb21, Customs
11712,429,1527,4,2,4,717, DHL    , In Transit,734.5255537851261,901.6302969533988, d23a3586-b48b-40ab-81d8-7e182d9fa07e, Customs
11713,790,1114,16,5,1,353, USPS   , Delivered ,605.8647186774355,347.9926730644234, 1ab45372-82e8-4e00-a8c6-e7136e580bf6, Weather
